2.7289911364935E-08,0.00449875730817588,0.0099275835541865,7.47917007487874E-08,9.65001183170236E-17,1.89375388129709E-09,0.00105538716904296,1.5044744985269E-14,1.43234589444126E-15,2.61137193874164E-09,0.0599147721265417,1.92874038120953E-15,1.29487682012487E-13,4.57886575534829E-18,4.50300276953831E-12,5.45789879859546E-07,1.92307129094491E-14,3.43381328897192E-16,2.25672928248994E-05,9.82502599157039E-05,5.72774112870884E-05,1.91047354748764E-16,2.53541770584082E-05,1.53373299389018E-18,2.82229343194304E-08,1.7521209511485E-14,6.53433411113005E-12,2.23429076884725E-14,5.96258670949852E-11,3.08961987315894E-17,0.0255849774705973,0.779275659834629,0.119380435190025,7.05410973973149E-12,7.53968959436834E-07,0.000156120595232218,9.54747495425471E-07,9.89671321386334E-11,4.68117564836718E-07,1.94753984028991E-14,
6.22330909470004E-17,0.00062824704182471,0.000332085420476884,3.21070276862704E-14,1.42628951636938E-13,0.138080686860755,2.18013315600663E-17,1.16739774610004E-12,0.00454197208712839,0.00716521472158138,5.54501864229627E-05,3.5471273666934E-06,2.59218378923002E-14,3.48316848036617E-15,7.71622466542538E-14,0.000184306782013733,2.11926571453819E-08,2.52598751845958E-07,2.9896179589266E-07,0.00275054951159941,2.7197372113923E-14,1.34817427960467E-07,1.77046811769864E-05,1.99238195381909E-19,6.03966064491197E-15,3.35466423654079E-09,4.9692296831357E-05,4.50010139569675E-13,5.3426819852779E-10,0.012511799510538,9.56899900938175E-06,2.28019882109565E-05,0.000907105246199022,2.9920860685208E-07,2.64466116054684E-13,1.09862324794022E-11,1.92103160656389E-08,4.56787034888417E-12,0.832738199103776,3.85388503531397E-08,
2.41551111694628E-08,6.51541615187104E-09,2.01998674545119E-17,1.98580207114152E-10,5.79572756552573E-07,8.05019481588165E-08,1.87081653400612E-07,3.0900837215885E-13,1.17940500330175E-08,2.0613137294554E-15,6.61610888120992E-13,2.39750664290852E-12,1.14468656048938E-10,1.68556919037205E-06,0.00938384407772875,6.51945368335768E-19,0.00177710120854153,3.69063961816521E-09,1.24048059287155E-10,5.39561161394515E-12,4.60350029124899E-14,2.8930392193888E-17,3.65062539741715E-08,1.19813334934248E-06,1.3147877974612E-06,5.12819790643797E-19,1.76567382574213E-11,1.00805349258979E-08,6.67823841330936E-15,0.0117995623037099,2.30679707506681E-10,1.02153524905822E-13,0.00208452458727411,2.41044185461672E-11,0.000420975173082962,1.21485700463262E-14,9.1848730136155E-10,6.8452926254522E-05,0.974460399697749,1.94370532304561E-17,
0.00660880258001928,7.72156522702809E-10,7.09726054667891E-16,1.9832224922304E-11,1.30444705804409E-12,4.51431274052432E-11,0.169645139560869,0.000469658368344829,8.9479928221049E-13,1.44684951993437E-08,1.93194328533487E-10,7.04153563317953E-14,1.16433876838144E-05,1.07430074052723E-16,1.21189374984744E-13,0.177777393516218,3.80915628678776E-13,2.91150565908466E-13,0.38478680733076,8.53014025406311E-06,3.13495584068589E-13,5.6807304105889E-07,4.09135026715519E-08,7.83758693248168E-17,1.73811687173078E-05,1.94107292313582E-12,1.60444278029442E-15,1.84130425798217E-11,7.32189472820416E-07,9.80747320605941E-15,2.55742026036991E-08,1.40165499373874E-11,0.210067895354208,3.83528531088747E-10,2.34279664739037E-05,0.00242948552913897,1.59009468310693E-06,0.0481508623322791,2.09055437297444E-14,7.86132715637248E-17,
2.95814076566532E-17,0.0026045674647797,1.23504228264886E-07,3.5465876033318E-16,1.80801438044165E-17,1.10342844375831E-12,0.0745512369379668,4.51828903396469E-18,8.2429704998381E-13,6.91446061254243E-05,1.13053474791494E-14,1.43301377628339E-09,7.40658293034217E-16,7.04185740481176E-08,4.3431877362908E-17,2.90354044216255E-14,2.14261824361179E-17,0.0728377601745614,5.71203658740915E-17,3.07496445169687E-07,2.14674534774213E-19,0.528450166586996,1.98902179076983E-12,0.23137010218296,2.15720084640742E-15,1.25290428113117E-11,1.92384318396011E-15,2.2843282275966E-09,4.23626777345752E-17,4.46421712154773E-17,4.00577893214143E-09,1.14384078382922E-06,1.3808233479886E-19,3.08883831500274E-10,1.43403969000278E-17,5.427236026126E-06,0.0833675926028955,4.55344877841347E-10,6.44028781401572E-10,0.00674234779978804,
1.60511856743665E-12,1.52347917528812E-06,9.99102702947422E-09,7.5494759726325E-13,3.06134703449982E-22,3.08556125321354E-05,0.000381416654336193,3.23921816776154E-18,1.7357036948753E-11,8.36839477316391E-15,0.00331128313073606,1.02967464354186E-08,9.40613978714353E-22,5.22528065699862E-13,9.65506124701704E-08,6.27634330519233E-09,4.72433538394494E-09,1.58769879132886E-11,9.49224708667787E-19,2.13277020658114E-07,1.97330068193594E-20,1.94789533062719E-18,6.01298906193305E-19,4.32583509689833E-13,6.31068814152079E-10,7.42288196540717E-19,9.10916066619017E-10,5.03358475136898E-22,1.24034676209614E-20,4.8839603420436E-09,0.0127229508590772,1.46759178316472E-16,3.07172401823024E-07,5.27483329001501E-14,0.0961483427334729,0.887255193613123,0.00014159253617411,6.18616499420809E-06,4.59025589533034E-10,6.31068045540743E-12,
5.41022485048259E-17,1.20665497587889E-06,6.05644549563444E-09,0.0824399334762431,5.79008186238773E-13,1.16928101819875E-16,2.0733559645491E-20,7.25788889640777E-08,1.31692419105517E-14,0.00347736477832321,8.26151072799523E-15,2.24825873825657E-20,4.90418229909957E-19,6.24886751618027E-16,2.78619995450158E-12,4.8950873039896E-17,6.63682010588518E-18,0.0204575270497176,0.0125186602534271,1.17696898879755E-05,2.94079112527386E-09,2.4578843544882E-11,1.6242802259277E-19,1.37313968979249E-21,1.05081923236777E-19,1.22322021138186E-16,1.49258570650277E-10,7.19154166507866E-19,1.77328821821475E-18,3.97850697880474E-20,4.59360684908506E-20,2.71637356135399E-15,3.75688105079547E-17,1.43580701916913E-08,1.21387730591388E-05,5.88869129541656E-09,1.88034779587431E-13,0.87055653607636,1.93858790970275E-07,0.0105245673889124,
0.00283981090159901,2.72082297598345E-11,1.17210289844311E-08,8.46847879717945E-16,2.78230306175725E-05,2.52793866349588E-11,1.56590311146212E-09,0.000230011255083099,3.40751434218071E-07,7.89542786268008E-12,1.10898083187881E-07,9.54091638345008E-06,6.27926358611361E-12,1.98855411644831E-16,0.0284173948186388,1.84475200864968E-09,9.59563742189995E-08,3.9812145734711E-08,1.66694732109842E-07,1.38852156627973E-16,3.6079039017252E-05,4.75047168440721E-16,5.08799014557643E-15,6.87097614502848E-11,3.80793259356182E-15,2.6032702070593E-08,0.0485447553793996,1.57632153042518E-08,1.15320201818736E-15,1.14760367794733E-11,0.000143239343338378,3.22488740782786E-06,1.82350798582201E-15,0.000927635319287768,6.9287064934377E-13,1.38569907621954E-11,0.918819646313237,6.82673790544199E-18,7.54334949128049E-17,2.75942078060529E-08,
9.38271850062583E-11,0.0323266520284697,6.12257303619939E-16,0.0546118231173335,0.0716695213312254,3.9350367334314E-05,2.46264241886437E-13,1.66137473582645E-05,6.57354416379903E-05,0.13753496633652,1.33729053960789E-11,0.277624673339364,4.0831247640402E-06,9.49187811377471E-19,1.83683343549867E-19,4.77400793783394E-11,1.10330076662113E-16,1.26807389613185E-09,4.32780347752702E-11,2.67205829092482E-16,0.00299140650540726,9.85077844222765E-11,6.8499061383677E-10,1.04444173407188E-07,0.0010107133588204,8.47463511366263E-07,0.000289257363179601,0.00093829770995957,0.0190242094541911,6.36530633157144E-14,1.25763454167859E-11,9.08124015526063E-14,0.3641597159318,1.06973656989027E-06,5.25253753832756E-18,3.51892966700725E-07,7.50963802577075E-09,0.0376889057681511,1.64338872842191E-06,4.83761277526282E-08,
6.66404758332346E-08,1.09733381664617E-10,0.00126259389728317,1.98249804829619E-15,0.00175929417375602,1.91648037824569E-16,0.000235154090337376,0.000606207274033466,4.06674983157199E-09,2.38068791834843E-12,1.39759614805719E-06,0.0272505857087562,6.18251558116049E-16,1.31072224959567E-16,4.00341461844182E-15,1.52204724126065E-08,5.07174757447898E-14,1.23431790975558E-10,0.0156734078626726,0.00166936636619283,0.0339686407489847,1.06945879938533E-07,1.28445899808115E-15,0.0109498936631652,1.66626932755212E-15,0.63642970036549,1.64711178270681E-12,6.93077634732692E-16,3.82961847003711E-10,0.268841467074532,1.35816058844317E-05,0.000969313779942349,1.0628534074241E-12,3.9249611309641E-07,0.000256265586001515,1.6151921269626E-08,1.88668366412069E-10,0.000112502272417623,2.56024101466646E-08,4.32531821365456E-13,
